coord_x,coord_y,timestamp_unix_ns,timestamp_readable,anchor_0_local_x,anchor_0_local_y,anchor_0_local_z,anchor_0_distance_m,anchor_0_azimuth_deg,anchor_0_elevation_deg,anchor_0_data_age_ms,anchor_1_local_x,anchor_1_local_y,anchor_1_local_z,anchor_1_distance_m,anchor_1_azimuth_deg,anchor_1_elevation_deg,anchor_1_data_age_ms,anchor_2_local_x,anchor_2_local_y,anchor_2_local_z,anchor_2_distance_m,anchor_2_azimuth_deg,anchor_2_elevation_deg,anchor_2_data_age_ms,anchor_3_local_x,anchor_3_local_y,anchor_3_local_z,anchor_3_distance_m,anchor_3_azimuth_deg,anchor_3_elevation_deg,anchor_3_data_age_ms
2,0,1758015549448784517,2025-09-16 17:39:09.448,,,,,,,,,,,,,,,235.2023,239.0931,-146.5277,366.0000,-45.47,23.60,540.3,,,,,,,
2,0,1758015549616075352,2025-09-16 17:39:09.616,,,,,,,,,,,,,,,,,,,,,,55.0132,-39.9694,-117.7795,136.0000,36.00,60.00,506.7
2,0,1758015549777890718,2025-09-16 17:39:09.777,,,,,,,,,,,,,,,221.2044,235.4764,-169.8365,365.0000,-46.79,27.73,454.5,,,,,,,
2,0,1758015550015509324,2025-09-16 17:39:10.015,,,,,,,,,,,,,,,,,,,,,,55.8222,-40.5572,-119.5115,138.0000,36.00,60.00,485.8
2,0,1758015550101751963,2025-09-16 17:39:10.101,,,,,,,,,,,,,,,233.6761,234.5096,-156.0664,366.0000,-45.10,25.24,518.6,,,,,,,
2,0,1758015550214346298,2025-09-16 17:39:10.214,,,,,,,,,,,,,,,,,,,,,,42.0699,-52.1452,-116.0474,134.0000,51.10,60.00,508.5
2,0,1758015550262867533,2025-09-16 17:39:10.262,,,,,,,,,,,,,,,235.4483,228.2689,-157.9664,364.0000,-44.11,25.72,460.1,,,,,,,
4,0,1758015667548870150,2025-09-16 17:41:07.548,,,,,,,,,,,,,,,64.4306,107.6984,-217.3724,251.0000,-59.11,60.00,459.3,,,,,,,
4,0,1758015667626793963,2025-09-16 17:41:07.626,,,,,,,,,,,,,,,,,,,,,,134.4061,-123.6793,-205.5807,275.0000,42.62,48.38,446.1
4,0,1758015667706300851,2025-09-16 17:41:07.706,,,,,,,,,,,,,,,63.6624,106.4100,-214.7743,248.0000,-59.11,60.00,461.5,,,,,,,
4,0,1758015667773432514,2025-09-16 17:41:07.773,607.7346,237.9239,122.2576,664.0000,-21.38,-10.61,456.3,,,,,,,,,,,,,,,,,,,,,
4,0,1758015667820660814,2025-09-16 17:41:07.820,,,,,,,,,,,,,,,,,,,,,,144.7480,-130.9046,-195.1615,276.0000,42.12,45.00,468.0
4,0,1758015667872666673,2025-09-16 17:41:07.872,,,,,,,,,,,,,,,65.2428,107.7712,-215.9369,250.0000,-58.81,59.74,465.3,,,,,,,
4,0,1758015668019760806,2025-09-16 17:41:08.019,,,,,,,,,,,,,,,,,,,,,,140.3202,-113.4264,-204.8748,273.0000,38.95,48.63,455.6
4,0,1758015668032113621,2025-09-16 17:41:08.032,,,,,,,,,,,,,,,66.9935,106.7140,-218.2384,252.0000,-57.88,60.00,508.8,,,,,,,
4,0,1758015668358475345,2025-09-16 17:41:08.358,,,,,,,,,,,,,,,64.4438,107.6905,-217.3724,251.0000,-59.10,60.00,459.7,,,,,,,
4,0,1758015668419149329,2025-09-16 17:41:08.419,,,,,,,,,,,,,,,,,,,,,,159.9189,-112.5013,-196.2101,277.0000,35.13,45.10,449.4
4,0,1758015668516073507,2025-09-16 17:41:08.516,,,,,,,,,,,,,,,68.6707,110.5390,-211.1148,248.0000,-58.15,58.35,460.0,,,,,,,
4,0,1758015668583445687,2025-09-16 17:41:08.583,593.1431,-253.2050,-130.5088,658.0000,23.12,11.44,453.6,,,,,,,,,,,,,,,,,,,,,
4,0,1758015668616491394,2025-09-16 17:41:08.616,,,,,,,,,,,,,,,,,,,,,,102.7015,-110.5819,-227.4929,273.0000,47.12,56.44,491.4
4,0,1758015668682392052,2025-09-16 17:41:08.682,,,,,,,,,,,,,,,83.3068,92.5215,-215.6403,249.0000,-48.00,60.00,481.1,,,,,,,
4,0,1758015668815083777,2025-09-16 17:41:08.815,,,,,,,,,,,,,,,,,,,,,,151.4269,-127.5991,-186.4735,272.0000,40.12,43.28,445.0
4,0,1758015668845347575,2025-09-16 17:41:08.845,,,,,,,,,,,,,,,83.3068,92.5215,-215.6403,249.0000,-48.00,60.00,463.6,,,,,,,
