coord_x,coord_y,timestamp_unix_ns,timestamp_readable,anchor_0_local_x,anchor_0_local_y,anchor_0_local_z,anchor_0_distance_m,anchor_0_azimuth_deg,anchor_0_elevation_deg,anchor_0_data_age_ms,anchor_1_local_x,anchor_1_local_y,anchor_1_local_z,anchor_1_distance_m,anchor_1_azimuth_deg,anchor_1_elevation_deg,anchor_1_data_age_ms,anchor_2_local_x,anchor_2_local_y,anchor_2_local_z,anchor_2_distance_m,anchor_2_azimuth_deg,anchor_2_elevation_deg,anchor_2_data_age_ms,anchor_3_local_x,anchor_3_local_y,anchor_3_local_z,anchor_3_distance_m,anchor_3_azimuth_deg,anchor_3_elevation_deg,anchor_3_data_age_ms
2,0,1758015524628312952,2025-09-16 17:38:44.628,,,,,,,,539.6731,-153.5263,-246.8837,613.0000,15.88,23.75,434.4,,,,,,,,,,,,,,
2,0,1758015524668569831,2025-09-16 17:38:44.668,,,,,,,,,,,,,,,,,,,,,,62.5517,-40.4665,-129.0378,149.0000,32.90,60.00,448.2
2,0,1758015524728546932,2025-09-16 17:38:44.728,688.1892,103.0962,13.5193,696.0000,-8.52,-1.11,445.6,,,,,,,,,,,,,,,,,,,,,
2,0,1758015524806552297,2025-09-16 17:38:44.806,,,,,,,,524.7293,-161.4679,-274.9241,614.0000,17.10,26.60,413.4,,,,,,,,,,,,,,
2,0,1758015524830009340,2025-09-16 17:38:44.830,,,,,,,,,,,,,,,118.2647,167.0312,-304.6359,367.0000,-54.70,56.11,454.1,,,,,,,
2,0,1758015524890542684,2025-09-16 17:38:44.890,679.2201,133.4300,33.2488,693.0000,-11.11,-2.75,442.5,,,,,,,,,,,,,,,,,,,,,
2,0,1758015524872002416,2025-09-16 17:38:44.872,,,,,,,,,,,,,,,,,,,,,,61.9135,-40.5305,-128.1718,148.0000,33.21,60.00,461.2
2,0,1758015524987396879,2025-09-16 17:38:44.987,,,,,,,,472.0907,-172.8354,-343.7140,609.0000,20.11,34.36,405.8,,,,,,,,,,,,,,
2,0,1758015524987391190,2025-09-16 17:38:44.987,,,,,,,,,,,,,,,118.9026,167.1268,-301.9202,365.0000,-54.57,55.81,457.6,,,,,,,
2,0,1758015525052533603,2025-09-16 17:38:45.052,688.1514,120.8444,-21.1025,699.0000,-9.96,1.73,440.4,,,,,,,,,,,,,,,,,,,,,
2,0,1758015525066878113,2025-09-16 17:38:45.066,,,,,,,,,,,,,,,,,,,,,,63.1107,-41.4402,-130.7698,151.0000,33.29,60.00,474.0
2,0,1758015525163194013,2025-09-16 17:38:45.163,,,,,,,,544.5568,-150.3027,-222.0719,607.0000,15.43,21.46,425.5,,,,,,,,,,,,,,
2,0,1758015525153926862,2025-09-16 17:38:45.153,,,,,,,,,,,,,,,122.0324,160.8883,-307.6476,368.0000,-52.82,56.72,482.5,,,,,,,
2,0,1758015525214560800,2025-09-16 17:38:45.214,683.3945,124.0706,58.2022,697.0000,-10.29,-4.79,422.1,,,,,,,,,,,,,,,,,,,,,
2,0,1758015525266742488,2025-09-16 17:38:45.266,,,,,,,,,,,,,,,,,,,,,,61.9139,-43.2078,-130.7698,151.0000,34.91,60.00,443.4
2,0,1758015525344410686,2025-09-16 17:38:45.344,,,,,,,,498.4363,-173.7690,-309.6927,612.0000,19.22,30.40,420.7,,,,,,,,,,,,,,
2,0,1758015525311281471,2025-09-16 17:38:45.311,,,,,,,,,,,,,,,114.1446,160.0248,-313.4694,370.0000,-54.50,57.91,501.7,,,,,,,
2,0,1758015525376568033,2025-09-16 17:38:45.376,676.3940,146.3651,74.0564,696.0000,-12.21,-6.11,436.5,,,,,,,,,,,,,,,,,,,,,
2,0,1758015525459989106,2025-09-16 17:38:45.459,,,,,,,,,,,,,,,,,,,,,,64.6965,-39.8794,-131.6359,152.0000,31.65,60.00,446.5
