coord_x,coord_y,timestamp_unix_ns,timestamp_readable,anchor_0_local_x,anchor_0_local_y,anchor_0_local_z,anchor_0_distance_m,anchor_0_azimuth_deg,anchor_0_elevation_deg,anchor_0_data_age_ms,anchor_1_local_x,anchor_1_local_y,anchor_1_local_z,anchor_1_distance_m,anchor_1_azimuth_deg,anchor_1_elevation_deg,anchor_1_data_age_ms,anchor_2_local_x,anchor_2_local_y,anchor_2_local_z,anchor_2_distance_m,anchor_2_azimuth_deg,anchor_2_elevation_deg,anchor_2_data_age_ms,anchor_3_local_x,anchor_3_local_y,anchor_3_local_z,anchor_3_distance_m,anchor_3_azimuth_deg,anchor_3_elevation_deg,anchor_3_data_age_ms
8,3,1758015935393487156,2025-09-16 17:45:35.393,364.3632,212.0644,-79.4302,429.0000,-30.20,10.67,419.9,,,,,,,,,,,,,,,,,,,,,
8,3,1758015935490646978,2025-09-16 17:45:35.490,,,,,,,,,,,,,,,100.9091,-17.9892,-177.5352,205.0000,10.11,60.00,458.2,,,,,,,
8,3,1758015935555487986,2025-09-16 17:45:35.555,352.7233,196.4926,-111.9729,419.0000,-29.12,15.50,451.1,,,,,,,,,,,,,,,,,,,,,
8,3,1758015935652518369,2025-09-16 17:45:35.652,,,,,,,,,,,,,,,100.3529,-30.8917,-181.8653,210.0000,17.11,60.00,459.3,,,,,,,
8,3,1758015935748526832,2025-09-16 17:45:35.748,,,,,,,,490.5353,320.0566,-229.3031,629.0000,-33.12,21.38,412.0,,,,,,,,,,,,,,
8,3,1758015935809910960,2025-09-16 17:45:35.809,,,,,,,,,,,,,,,103.2116,-19.2969,-181.8653,210.0000,10.59,60.00,456.8,,,,,,,
8,3,1758015935879461091,2025-09-16 17:45:35.879,348.2305,228.8317,-66.7500,422.0000,-33.31,9.10,439.8,,,,,,,,,,,,,,,,,,,,,
8,3,1758015935913860451,2025-09-16 17:45:35.913,,,,,,,,,,,,,,,,,,,,,,420.9284,-199.4215,-224.3643,517.0000,25.35,25.72,456.5
8,3,1758015935976372058,2025-09-16 17:45:35.976,,,,,,,,,,,,,,,104.7186,-26.4201,-187.0615,216.0000,14.16,60.00,461.8,,,,,,,
8,3,1758015936042449577,2025-09-16 17:45:36.042,333.2201,258.7516,-9.7950,422.0000,-37.83,1.33,461.6,,,,,,,,,,,,,,,,,,,,,
8,3,1758015936108402876,2025-09-16 17:45:36.108,,,,,,,,381.4729,288.6104,-413.0453,632.0000,-37.11,40.81,451.9,,,,,,,,,,,,,,
8,3,1758015936112652258,2025-09-16 17:45:36.112,,,,,,,,,,,,,,,,,,,,,,427.2566,-216.2910,-181.1463,512.0000,26.85,20.72,447.8
8,3,1758015936134475786,2025-09-16 17:45:36.134,,,,,,,,,,,,,,,104.0894,-17.1946,182.7314,211.0000,9.38,-60.00,475.5,,,,,,,
8,3,1758015936203449547,2025-09-16 17:45:36.203,348.9018,231.2835,44.9052,421.0000,-33.54,-6.12,406.8,,,,,,,,,,,,,,,,,,,,,
8,3,1758015936289483079,2025-09-16 17:45:36.289,,,,,,,,462.5026,360.5673,-230.1795,630.0000,-37.94,21.43,400.7,,,,,,,,,,,,,,
8,7,1758016049684699784,2025-09-16 17:47:29.684,,,,,,,,363.7224,346.7315,-137.5656,521.0000,-43.63,15.31,435.9,,,,,,,,,,,,,,
8,7,1758016049693684646,2025-09-16 17:47:29.693,,,,,,,,,,,,,,,269.4523,-255.8795,-204.1987,424.0000,43.52,28.79,488.5,,,,,,,
8,7,1758016049762574549,2025-09-16 17:47:29.762,,,,,,,,,,,,,,,,,,,,,,617.3843,72.0891,-160.6355,642.0000,-6.66,14.49,468.0
8,7,1758016049870317565,2025-09-16 17:47:29.870,,,,,,,,360.5911,347.2470,-133.1074,518.0000,-43.92,14.89,406.5,,,,,,,,,,,,,,
8,7,1758016049860214670,2025-09-16 17:47:29.860,,,,,,,,,,,,,,,266.1151,-249.2527,-216.4066,424.0000,43.13,30.69,465.1,,,,,,,
8,7,1758016049926176826,2025-09-16 17:47:29.926,115.8779,112.3092,-135.9411,211.0000,-44.10,40.11,454.0,,,,,,,,,,,,,,,,,,,,,
8,7,1758016049959686230,2025-09-16 17:47:29.959,,,,,,,,,,,,,,,,,,,,,,608.6148,59.6752,-185.3318,639.0000,-5.60,16.86,484.0
8,7,1758016050050694164,2025-09-16 17:47:30.050,,,,,,,,372.1069,337.5243,-126.2452,518.0000,-42.21,14.11,452.5,,,,,,,,,,,,,,
8,7,1758016050022165931,2025-09-16 17:47:30.022,,,,,,,,,,,,,,,266.1843,-262.6768,-199.8069,424.0000,44.62,28.11,481.2,,,,,,,
8,7,1758016050088170167,2025-09-16 17:47:30.088,108.0257,103.1234,-147.6347,210.0000,-43.67,44.67,415.3,,,,,,,,,,,,,,,,,,,,,
8,7,1758016050158830664,2025-09-16 17:47:30.158,,,,,,,,,,,,,,,,,,,,,,615.4889,71.7589,-167.8929,642.0000,-6.65,15.16,445.9
8,7,1758016050231572335,2025-09-16 17:47:30.231,,,,,,,,364.2894,348.9750,-117.6167,518.0000,-43.77,13.12,430.5,,,,,,,,,,,,,,
8,7,1758016050179639742,2025-09-16 17:47:30.179,,,,,,,,,,,,,,,262.9348,-237.7132,-225.2948,420.0000,42.12,32.44,482.6,,,,,,,
8,7,1758016050250188860,2025-09-16 17:47:30.250,96.0808,97.3978,-157.9973,209.0000,-45.39,49.11,412.2,,,,,,,,,,,,,,,,,,,,,
8,7,1758016050355735885,2025-09-16 17:47:30.355,,,,,,,,,,,,,,,,,,,,,,610.1404,76.1484,-177.5672,640.0000,-7.11,16.11,447.0
8,7,1758016050412206831,2025-09-16 17:47:30.412,112.2306,112.1131,-134.5323,208.0000,-44.97,40.30,440.6,,,,,,,,,,,,,,,,,,,,,
8,7,1758016050505440401,2025-09-16 17:47:30.505,,,,,,,,,,,,,,,284.2625,-268.3441,-161.6022,423.0000,43.35,22.46,459.1,,,,,,,
8,7,1758016050574185542,2025-09-16 17:47:30.574,103.4188,97.8667,-150.2519,207.0000,-43.42,46.54,444.9,,,,,,,,,,,,,,,,,,,,,
8,7,1758016050589499705,2025-09-16 17:47:30.589,,,,,,,,363.5986,343.3576,-135.0024,518.0000,-43.36,15.11,429.7,,,,,,,,,,,,,,
8,7,1758016050667405587,2025-09-16 17:47:30.667,,,,,,,,,,,,,,,294.8908,-248.4619,-176.3012,424.0000,40.12,24.57,458.9,,,,,,,
8,7,1758016050770589494,2025-09-16 17:47:30.770,,,,,,,,371.9074,336.2800,-126.0540,517.0000,-42.12,14.11,415.7,,,,,,,,,,,,,,
8,7,1758016050752498037,2025-09-16 17:47:30.752,,,,,,,,,,,,,,,,,,,,,,616.8983,55.8165,-164.9302,641.0000,-5.17,14.91,483.5
8,7,1758016050831918457,2025-09-16 17:47:30.831,,,,,,,,,,,,,,,247.5334,-248.5811,-236.3549,423.0000,45.12,33.97,466.6,,,,,,,
8,7,1758016050898170113,2025-09-16 17:47:30.898,104.3342,104.7502,-144.8819,207.0000,-45.11,44.42,460.6,,,,,,,,,,,,,,,,,,,,,
8,7,1758016050943498225,2025-09-16 17:47:30.943,,,,,,,,,,,,,,,,,,,,,,617.3027,79.2973,-165.4849,644.0000,-7.32,14.89,472.9
8,7,1758016050989381213,2025-09-16 17:47:30.989,,,,,,,,,,,,,,,284.7268,-250.2267,-189.9822,424.0000,41.31,26.62,476.2,,,,,,,
8,7,1758016051060180676,2025-09-16 17:47:31.060,108.7365,108.4333,-138.8078,207.0000,-44.92,42.11,405.7,,,,,,,,,,,,,,,,,,,,,
8,7,1758016051126893348,2025-09-16 17:47:31.126,,,,,,,,353.3331,354.7296,-136.6880,519.0000,-45.11,15.27,403.8,,,,,,,,,,,,,,
8,7,1758016051148965657,2025-09-16 17:47:31.148,,,,,,,,,,,,,,,,,,,,,,620.2080,56.4433,-160.0163,643.0000,-5.20,14.41,445.6
8,7,1758016051155867348,2025-09-16 17:47:31.155,,,,,,,,,,,,,,,230.3167,-269.7615,-232.2906,424.0000,49.51,33.22,504.7,,,,,,,
8,7,1758016051222154553,2025-09-16 17:47:31.222,104.3294,103.8208,-153.9663,213.0000,-44.86,46.29,438.6,,,,,,,,,,,,,,,,,,,,,
8,7,1758016051307641882,2025-09-16 17:47:31.307,,,,,,,,358.4927,350.2050,-131.0093,518.0000,-44.33,14.65,408.3,,,,,,,,,,,,,,
8,7,1758016051316112728,2025-09-16 17:47:31.316,,,,,,,,,,,,,,,275.4597,-255.3465,-192.3645,422.0000,42.83,27.12,460.6,,,,,,,
8,7,1758016051384161116,2025-09-16 17:47:31.384,99.7046,96.6475,-153.5163,207.0000,-44.11,47.87,447.6,,,,,,,,,,,,,,,,,,,,,
8,7,1758016051491693076,2025-09-16 17:47:31.491,,,,,,,,361.2102,350.5264,-126.5680,519.0000,-44.14,14.12,403.9,,,,,,,,,,,,,,
8,7,1758016051475350956,2025-09-16 17:47:31.475,,,,,,,,,,,,,,,277.7744,-254.3550,-201.1812,427.0000,42.48,28.11,485.8,,,,,,,
8,7,1758016051544501142,2025-09-16 17:47:31.544,,,,,,,,,,,,,,,,,,,,,,616.8308,66.0617,-169.1291,643.0000,-6.11,15.25,476.2
8,7,1758016051670756582,2025-09-16 17:47:31.670,,,,,,,,353.9134,351.0834,-125.2268,514.0000,-44.77,14.10,401.3,,,,,,,,,,,,,,
8,7,1758016051641879313,2025-09-16 17:47:31.641,,,,,,,,,,,,,,,262.6692,-245.9563,-224.2463,424.0000,43.12,31.93,488.6,,,,,,,
8,7,1758016051708179575,2025-09-16 17:47:31.708,112.2370,111.4562,-139.6473,211.0000,-44.80,41.44,422.4,,,,,,,,,,,,,,,,,,,,,
8,7,1758016051739487773,2025-09-16 17:47:31.739,,,,,,,,,,,,,,,,,,,,,,614.2734,61.2044,-176.3128,642.0000,-5.69,15.94,443.6
8,7,1758016051851409854,2025-09-16 17:47:31.851,,,,,,,,362.1676,341.2895,-140.1610,517.0000,-43.30,15.73,397.9,,,,,,,,,,,,,,
8,7,1758016051799084055,2025-09-16 17:47:31.799,,,,,,,,,,,,,,,288.0730,-256.6637,-173.3974,423.0000,41.70,24.20,506.2,,,,,,,
8,7,1758016051870184453,2025-09-16 17:47:31.870,105.9722,102.7659,-145.1140,207.0000,-44.12,44.51,435.3,,,,,,,,,,,,,,,,,,,,,
8,7,1758016051936957105,2025-09-16 17:47:31.936,,,,,,,,,,,,,,,,,,,,,,611.9426,65.6247,-192.9887,645.0000,-6.12,17.41,441.5
8,7,1758016052024681231,2025-09-16 17:47:32.024,,,,,,,,357.0648,354.0859,-132.3930,520.0000,-44.76,14.75,403.5,,,,,,,,,,,,,,
8,7,1758016052032188275,2025-09-16 17:47:32.032,111.1888,104.0851,-143.1235,209.0000,-43.11,43.22,458.4,,,,,,,,,,,,,,,,,,,,,
8,7,1758016052127583191,2025-09-16 17:47:32.127,,,,,,,,,,,,,,,273.7927,-259.8196,-193.1510,424.0000,43.50,27.10,459.0,,,,,,,
8,7,1758016052194185874,2025-09-16 17:47:32.194,110.1476,122.8348,-133.1282,212.0000,-48.12,38.90,441.9,,,,,,,,,,,,,,,,,,,,,
8,7,1758016052211123040,2025-09-16 17:47:32.211,,,,,,,,362.7639,347.1496,-127.3321,518.0000,-43.74,14.23,425.1,,,,,,,,,,,,,,
8,7,1758016052284985318,2025-09-16 17:47:32.284,,,,,,,,,,,,,,,253.4920,-248.7583,-231.5968,424.0000,44.46,33.11,457.6,,,,,,,
8,7,1758016052335924346,2025-09-16 17:47:32.335,,,,,,,,,,,,,,,,,,,,,,604.8096,55.8936,-207.9550,642.0000,-5.28,18.90,460.6
8,7,1758016052452514956,2025-09-16 17:47:32.452,,,,,,,,,,,,,,,289.2986,-246.9098,-187.3977,424.0000,40.48,26.23,519.5,,,,,,,
8,7,1758016052518171944,2025-09-16 17:47:32.518,107.2334,102.4029,-147.2944,209.0000,-43.68,44.81,454.0,,,,,,,,,,,,,,,,,,,,,
8,7,1758016052533360915,2025-09-16 17:47:32.533,,,,,,,,,,,,,,,,,,,,,,621.2837,82.2348,-152.5419,645.0000,-7.54,13.68,632.8
8,7,1758016052609176224,2025-09-16 17:47:32.609,,,,,,,,,,,,,,,276.1916,-243.3244,-208.4237,423.0000,41.38,29.52,557.2,,,,,,,
8,7,1758016052680199821,2025-09-16 17:47:32.680,106.4479,100.3114,-152.0771,211.0000,-43.30,46.12,486.2,,,,,,,,,,,,,,,,,,,,,
8,7,1758016052746786348,2025-09-16 17:47:32.746,,,,,,,,361.3106,357.4219,-123.4229,523.0000,-44.69,13.65,419.7,,,,,,,,,,,,,,
8,7,1758016052732068887,2025-09-16 17:47:32.732,,,,,,,,,,,,,,,,,,,,,,620.1027,85.0538,-147.2666,643.0000,-7.81,13.24,621.5
8,7,1758016052772656887,2025-09-16 17:47:32.772,,,,,,,,,,,,,,,262.2400,-255.2845,-223.8326,429.0000,44.23,31.45,581.1,,,,,,,
8,7,1758016052842220921,2025-09-16 17:47:32.842,114.2951,112.7103,-132.2763,208.0000,-44.60,39.49,511.6,,,,,,,,,,,,,,,,,,,,,
8,7,1758016052926500178,2025-09-16 17:47:32.926,,,,,,,,359.0440,357.1689,-117.9736,520.0000,-44.85,13.11,427.5,,,,,,,,,,,,,,
8,7,1758016052930633213,2025-09-16 17:47:32.930,,,,,,,,,,,,,,,,,,,,,,612.2550,36.0530,-179.3460,639.0000,-3.37,16.30,603.0
8,7,1758016052937369198,2025-09-16 17:47:32.937,,,,,,,,,,,,,,,224.4156,-250.2471,-260.0750,425.0000,48.12,37.73,596.4,,,,,,,
8,7,1758016053004214446,2025-09-16 17:47:33.004,101.4839,101.0244,-149.4794,207.0000,-44.87,46.23,529.6,,,,,,,,,,,,,,,,,,,,,
8,7,1758016053111053310,2025-09-16 17:47:33.111,,,,,,,,357.4084,346.7159,-135.2896,516.0000,-44.13,15.20,422.9,,,,,,,,,,,,,,
8,7,1758016053094672030,2025-09-16 17:47:33.094,,,,,,,,,,,,,,,277.5815,-246.7951,-208.6066,426.0000,41.64,29.32,645.1,,,,,,,
8,7,1758016053166223694,2025-09-16 17:47:33.166,108.9687,102.0781,-144.8098,208.0000,-43.13,44.12,573.7,,,,,,,,,,,,,,,,,,,,,
8,7,1758016053290808288,2025-09-16 17:47:33.290,,,,,,,,364.4089,341.0913,-138.5166,518.0000,-43.11,15.51,449.2,,,,,,,,,,,,,,
8,7,1758016053262275334,2025-09-16 17:47:33.262,,,,,,,,,,,,,,,242.2484,-249.1965,-237.6085,421.0000,45.81,34.36,705.0,,,,,,,
8,7,1758016053326111502,2025-09-16 17:47:33.326,,,,,,,,,,,,,,,,,,,,,,615.6663,83.4602,-161.7201,642.0000,-7.72,14.59,641.3
8,7,1758016053471786725,2025-09-16 17:47:33.471,,,,,,,,364.0284,347.0232,-132.1297,520.0000,-43.63,14.72,495.7,,,,,,,,,,,,,,
8,7,1758016053423577864,2025-09-16 17:47:33.423,,,,,,,,,,,,,,,232.5701,-256.4891,-241.2643,422.0000,47.80,34.87,543.9,,,,,,,
8,7,1758016053490219540,2025-09-16 17:47:33.490,116.4770,110.1853,-132.5003,208.0000,-43.41,39.57,477.4,,,,,,,,,,,,,,,,,,,,,
8,7,1758016053524823742,2025-09-16 17:47:33.524,,,,,,,,,,,,,,,,,,,,,,616.1046,71.5037,-169.5621,643.0000,-6.62,15.29,649.3
8,7,1758016053644827162,2025-09-16 17:47:33.644,,,,,,,,359.1307,349.2393,-139.4886,520.0000,-44.20,15.56,529.4,,,,,,,,,,,,,,
8,7,1758016053652239602,2025-09-16 17:47:33.652,109.4051,108.2653,-141.3865,209.0000,-44.70,42.57,522.1,,,,,,,,,,,,,,,,,,,,,
8,7,1758016053722172809,2025-09-16 17:47:33.722,,,,,,,,,,,,,,,,,,,,,,615.8979,69.7372,-167.2439,642.0000,-6.46,15.10,452.2
8,7,1758016053747928767,2025-09-16 17:47:33.747,,,,,,,,,,,,,,,269.9677,-264.0952,-194.9261,425.0000,44.37,27.30,664.7,,,,,,,
8,7,1758016053814215294,2025-09-16 17:47:33.814,104.4133,102.2134,-146.6263,207.0000,-44.39,45.10,598.6,,,,,,,,,,,,,,,,,,,,,
8,7,1758016053831085272,2025-09-16 17:47:33.831,,,,,,,,357.7780,346.9896,-141.1282,518.0000,-44.12,15.81,581.9,,,,,,,,,,,,,,
8,7,1758016053920843018,2025-09-16 17:47:33.920,,,,,,,,,,,,,,,,,,,,,,620.6766,55.9399,-145.7095,640.0000,-5.15,13.16,492.2
8,7,1758016054010607329,2025-09-16 17:47:34.010,,,,,,,,356.7770,351.9527,-131.0093,518.0000,-44.61,14.65,586.8,,,,,,,,,,,,,,
8,7,1758016054072092044,2025-09-16 17:47:34.072,,,,,,,,,,,,,,,297.4541,-250.4796,-161.3134,421.0000,40.10,22.53,525.5,,,,,,,
8,7,1758016054138261770,2025-09-16 17:47:34.138,111.7630,109.0268,-140.4357,210.0000,-44.29,41.97,459.4,,,,,,,,,,,,,,,,,,,,,
8,7,1758016054233977380,2025-09-16 17:47:34.233,,,,,,,,,,,,,,,253.9684,-246.1640,-233.8361,424.0000,44.11,33.47,587.3,,,,,,,
8,7,1758016054300253609,2025-09-16 17:47:34.300,107.7048,97.5580,-147.4148,207.0000,-42.17,45.41,521.1,,,,,,,,,,,,,,,,,,,,,
8,7,1758016054316325939,2025-09-16 17:47:34.316,,,,,,,,,,,,,,,,,,,,,,611.4510,76.2578,-187.2122,644.0000,-7.11,16.90,505.1
8,7,1758016054391432044,2025-09-16 17:47:34.391,,,,,,,,,,,,,,,237.9920,-250.7913,-247.1610,425.0000,46.50,35.56,634.5,,,,,,,
8,7,1758016054462288079,2025-09-16 17:47:34.462,110.2729,108.4027,-146.4846,213.0000,-44.51,43.45,563.8,,,,,,,,,,,,,,,,,,,,,
8,7,1758016054551478753,2025-09-16 17:47:34.551,,,,,,,,357.2923,352.4611,-128.2083,518.0000,-44.61,14.33,474.7,,,,,,,,,,,,,,
8,7,1758016054558004733,2025-09-16 17:47:34.558,,,,,,,,,,,,,,,252.3726,-259.7924,-218.5062,423.0000,45.83,31.10,468.3,,,,,,,
6,10,1758016184145005767,2025-09-16 17:49:44.145,,,,,,,,167.0351,265.1446,-194.8297,369.0000,-57.79,31.87,393.6,,,,,,,,,,,,,,
6,10,1758016184154415267,2025-09-16 17:49:44.154,,,,,,,,,,,,,,,547.1496,-223.9563,-172.9939,616.0000,22.26,16.31,452.9,,,,,,,
6,10,1758016184201063931,2025-09-16 17:49:44.201,,,,,,,,,,,,,,,,,,,,,,637.8475,278.0061,-76.5711,700.0000,-23.55,6.28,466.9
6,10,1758016184332599464,2025-09-16 17:49:44.332,,,,,,,,139.0500,209.3663,-266.0580,366.0000,-56.41,46.63,398.2,,,,,,,,,,,,,,
6,10,1758016184384268010,2025-09-16 17:49:44.384,45.2708,-56.6286,-125.5737,145.0000,51.36,60.00,404.1,,,,,,,,,,,,,,,,,,,,,
6,10,1758016184400643668,2025-09-16 17:49:44.400,,,,,,,,,,,,,,,,,,,,,,638.9729,266.6332,-115.8634,702.0000,-22.65,9.50,445.6
6,10,1758016184511216959,2025-09-16 17:49:44.511,,,,,,,,97.4750,156.6489,-319.5634,369.0000,-58.11,60.00,399.3,,,,,,,,,,,,,,
6,10,1758016184479326569,2025-09-16 17:49:44.479,,,,,,,,,,,,,,,518.6294,-247.5958,-210.3899,612.0000,25.52,20.11,491.9,,,,,,,
6,10,1758016184546312143,2025-09-16 17:49:44.546,46.4808,-55.6398,-125.5737,145.0000,50.12,60.00,425.1,,,,,,,,,,,,,,,,,,,,,
6,10,1758016184591455424,2025-09-16 17:49:44.591,,,,,,,,,,,,,,,,,,,,,,647.8452,254.2791,-99.2358,703.0000,-21.43,8.12,442.6
6,10,1758016184692363354,2025-09-16 17:49:44.692,,,,,,,,167.3348,240.0384,-219.8560,366.0000,-55.12,36.92,406.3,,,,,,,,,,,,,,
6,10,1758016184640268697,2025-09-16 17:49:44.640,,,,,,,,,,,,,,,566.7184,-178.4682,-158.7590,615.0000,17.48,14.96,458.5,,,,,,,
6,10,1758016184708286703,2025-09-16 17:49:44.708,45.1307,-58.0126,-127.3057,147.0000,52.12,60.00,458.1,,,,,,,,,,,,,,,,,,,,,
6,10,1758016184797020239,2025-09-16 17:49:44.797,,,,,,,,,,,,,,,,,,,,,,639.3437,272.7823,-82.6401,700.0000,-23.11,6.78,440.2
6,10,1758016184870307818,2025-09-16 17:49:44.870,46.0976,-55.3084,-124.7077,144.0000,50.19,60.00,425.2,,,,,,,,,,,,,,,,,,,,,
6,10,1758016184965140019,2025-09-16 17:49:44.965,,,,,,,,,,,,,,,533.1057,-217.0139,-210.8844,613.0000,22.15,20.12,458.4,,,,,,,
6,10,1758016185032274969,2025-09-16 17:49:45.032,49.0064,-52.7482,-124.7077,144.0000,47.11,60.00,448.2,,,,,,,,,,,,,,,,,,,,,
6,10,1758016185052209225,2025-09-16 17:49:45.052,,,,,,,,107.0380,172.0039,-308.4129,369.0000,-58.11,56.70,428.4,,,,,,,,,,,,,,
6,10,1758016185127133260,2025-09-16 17:49:45.127,,,,,,,,,,,,,,,523.6234,-250.8783,-183.7380,609.0000,25.60,17.56,458.9,,,,,,,
6,10,1758016185191087599,2025-09-16 17:49:45.191,,,,,,,,,,,,,,,,,,,,,,627.5713,283.0956,-131.9552,701.0000,-24.28,10.85,454.5
6,10,1758016185284479870,2025-09-16 17:49:45.284,,,,,,,,,,,,,,,519.4855,-236.1959,-231.9534,616.0000,24.45,22.12,458.7,,,,,,,
6,10,1758016185356340088,2025-09-16 17:49:45.356,44.5098,-55.9565,-123.8416,143.0000,51.50,60.00,440.8,,,,,,,,,,,,,,,,,,,,,
6,10,1758016185390095202,2025-09-16 17:49:45.390,,,,,,,,,,,,,,,,,,,,,,634.0250,280.0350,-117.4804,703.0000,-23.83,9.62,452.5
6,10,1758016185518286535,2025-09-16 17:49:45.518,45.7321,-56.8997,-126.4397,146.0000,51.21,60.00,404.7,,,,,,,,,,,,,,,,,,,,,
6,10,1758016185589146162,2025-09-16 17:49:45.589,,,,,,,,177.3307,246.3278,-213.3481,371.0000,-54.25,35.10,392.9,,,,,,,,,,,,,,
6,10,1758016185584807094,2025-09-16 17:49:45.584,,,,,,,,,,,,,,,,,,,,,,637.5340,271.9313,-111.3899,702.0000,-23.10,9.13,449.7
6,10,1758016185680296335,2025-09-16 17:49:45.680,46.1622,-55.2544,-124.7077,144.0000,50.12,60.00,407.1,,,,,,,,,,,,,,,,,,,,,
6,10,1758016185768737478,2025-09-16 17:49:45.768,,,,,,,,171.1158,256.3834,-201.0247,368.0000,-56.28,33.11,393.5,,,,,,,,,,,,,,
6,10,1758016185842314561,2025-09-16 17:49:45.842,46.9297,-56.5673,-127.3057,147.0000,50.32,60.00,408.1,,,,,,,,,,,,,,,,,,,,,
6,10,1758016185952562931,2025-09-16 17:49:45.952,,,,,,,,115.2182,192.7063,-294.0902,370.0000,-59.12,52.64,399.2,,,,,,,,,,,,,,
6,10,1758016185936763955,2025-09-16 17:49:45.936,,,,,,,,,,,,,,,508.9954,-207.3028,-260.0254,608.0000,22.16,25.32,466.1,,,,,,,
6,10,1758016185980324030,2025-09-16 17:49:45.980,,,,,,,,,,,,,,,,,,,,,,638.2114,275.3856,-111.6466,704.0000,-23.34,9.12,470.5
6,10,1758016186133044316,2025-09-16 17:49:46.133,,,,,,,,98.4789,158.3115,-317.2749,368.0000,-58.12,59.56,393.4,,,,,,,,,,,,,,
6,10,1758016186166301308,2025-09-16 17:49:46.166,45.4436,-57.1304,-126.4397,146.0000,51.50,60.00,411.2,,,,,,,,,,,,,,,,,,,,,
6,10,1758016186178956320,2025-09-16 17:49:46.178,,,,,,,,,,,,,,,,,,,,,,635.4937,282.5414,-87.8586,701.0000,-23.97,7.20,449.3
6,10,1758016186261503279,2025-09-16 17:49:46.261,,,,,,,,,,,,,,,554.2417,-181.4325,-192.0790,614.0000,18.13,18.23,453.7,,,,,,,
6,10,1758016186328319126,2025-09-16 17:49:46.328,47.2579,-54.9812,-125.5737,145.0000,49.32,60.00,442.0,,,,,,,,,,,,,,,,,,,,,
6,10,1758016186380046204,2025-09-16 17:49:46.380,,,,,,,,,,,,,,,,,,,,,,626.9782,268.7232,-152.6012,699.0000,-23.20,12.61,444.2
6,10,1758016186490361722,2025-09-16 17:49:46.490,44.4661,-56.6283,-124.7077,144.0000,51.86,60.00,405.6,,,,,,,,,,,,,,,,,,,,,
6,10,1758016186574914084,2025-09-16 17:49:46.574,,,,,,,,,,,,,,,,,,,,,,636.6675,272.7445,-77.9356,697.0000,-23.19,6.42,444.7
6,10,1758016186584528943,2025-09-16 17:49:46.584,,,,,,,,,,,,,,,553.1829,-215.1211,-164.8260,616.0000,21.25,15.52,489.2,,,,,,,
6,10,1758016186652344169,2025-09-16 17:49:46.652,45.5155,-56.4322,-125.5737,145.0000,51.11,60.00,421.6,,,,,,,,,,,,,,,,,,,,,
6,10,1758016186672789378,2025-09-16 17:49:46.672,,,,,,,,94.8388,158.8414,-320.4294,370.0000,-59.16,60.00,401.2,,,,,,,,,,,,,,
6,10,1758016186746597554,2025-09-16 17:49:46.746,,,,,,,,,,,,,,,514.9817,-252.3872,-216.4799,613.0000,26.11,20.68,458.0,,,,,,,
6,10,1758016186851427136,2025-09-16 17:49:46.851,,,,,,,,99.5380,154.1572,-317.8313,367.0000,-57.15,60.00,410.7,,,,,,,,,,,,,,
6,10,1758016186903949405,2025-09-16 17:49:46.903,,,,,,,,,,,,,,,531.1047,-194.5564,-241.4552,615.0000,20.12,23.12,456.7,,,,,,,
6,10,1758016186976356509,2025-09-16 17:49:46.976,45.7588,-55.5889,-124.7077,144.0000,50.54,60.00,447.1,,,,,,,,,,,,,,,,,,,,,
6,10,1758016187070369726,2025-09-16 17:49:47.070,,,,,,,,,,,,,,,542.3340,-231.4481,-163.8587,612.0000,23.11,15.53,458.3,,,,,,,
6,10,1758016187138398457,2025-09-16 17:49:47.138,44.8625,-54.3839,-122.1096,141.0000,50.48,60.00,449.8,,,,,,,,,,,,,,,,,,,,,
6,10,1758016187212246207,2025-09-16 17:49:47.212,,,,,,,,98.1793,157.9773,-322.1615,372.0000,-58.14,60.00,441.5,,,,,,,,,,,,,,
6,10,1758016187300393700,2025-09-16 17:49:47.300,44.5550,-56.5584,-124.7077,144.0000,51.77,60.00,409.8,,,,,,,,,,,,,,,,,,,,,
6,10,1758016187390727921,2025-09-16 17:49:47.390,,,,,,,,175.8315,253.1769,-201.0193,368.0000,-55.22,33.11,394.0,,,,,,,,,,,,,,
6,10,1758016187370379799,2025-09-16 17:49:47.370,,,,,,,,,,,,,,,,,,,,,,637.0196,263.8622,-101.9402,697.0000,-22.50,8.41,475.2
6,10,1758016187394338247,2025-09-16 17:49:47.394,,,,,,,,,,,,,,,525.5657,-190.0447,-236.8812,607.0000,19.88,22.97,518.9,,,,,,,
6,10,1758016187462420722,2025-09-16 17:49:47.462,45.1424,-54.8011,-122.9756,142.0000,50.52,60.00,451.0,,,,,,,,,,,,,,,,,,,,,
6,10,1758016187567235226,2025-09-16 17:49:47.567,,,,,,,,131.8023,197.2562,-282.6290,369.0000,-56.25,49.99,405.7,,,,,,,,,,,,,,
6,10,1758016187568721360,2025-09-16 17:49:47.568,,,,,,,,,,,,,,,,,,,,,,634.7881,263.9769,-108.5184,696.0000,-22.58,8.97,468.9
6,10,1758016187624399373,2025-09-16 17:49:47.624,46.8033,-56.0218,-126.4397,146.0000,50.12,60.00,413.4,,,,,,,,,,,,,,,,,,,,,
6,10,1758016187748260997,2025-09-16 17:49:47.748,,,,,,,,145.7686,214.8951,-260.7597,368.0000,-55.85,45.12,398.0,,,,,,,,,,,,,,
